,total_points,goals_scoredALL,assistsALL,total_pointsALL,minutesALL,goals_concededALL,creativityALL,influenceALL,threatALL,bonusALL,bpsALL,ict_indexALL,clean_sheetsALL,red_cardsALL,yellow_cardsALL,now_costALL,GW,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence,AV_assists_past5,AV_bonus_past5,AV_bps_past5,AV_clean_sheets_past5,AV_creativity_past5,AV_goals_conceded_past5,AV_goals_scored_past5,AV_ict_index_past5,AV_influence_past5,AV_minutes_past5,AV_threat_past5,AV_total_points_past5,AV_value_past5,team_strength_rank,opponent_strength_rank
77,0,0,0,17,713,12,28.4,66.6,37,0,87,12.9,2,0,5,43,17,1285,1220,1350,0.0,0.0,2.6,0.0,0.76,0.2,0.0,0.36,2.48,18.0,0.4,0.4,44.6,13,4
78,1,0,0,17,713,12,28.4,66.6,37,0,87,12.9,2,0,5,43,7,1065,1050,1080,0.0,0.0,2.6,0.0,1.7,0.4,0.0,0.5,2.88,31.6,0.4,0.6,44.8,13,17
79,0,0,0,17,713,12,28.4,66.6,37,0,87,12.9,2,0,5,43,23,1365,1360,1370,0.0,0.0,2.6,0.0,1.7,0.4,0.0,0.5,2.88,31.6,0.4,0.6,44.6,13,1
80,0,0,0,17,713,12,28.4,66.6,37,0,87,12.9,2,0,5,43,9,1050,1050,1050,0.0,0.0,0.0,0.0,0.94,0.2,0.0,0.14,0.4,13.6,0.0,0.2,44.6,13,19
81,1,0,0,17,713,12,28.4,66.6,37,0,87,12.9,2,0,5,43,4,1100,1130,1075,0.0,0.0,3.8,0.0,1.18,0.6,0.0,0.5,3.52,29.8,0.2,0.4,44.6,13,12
82,0,0,0,17,713,12,28.4,66.6,37,0,87,12.9,2,0,5,43,21,1100,1125,1080,0.0,0.0,3.8,0.0,1.18,0.6,0.0,0.5,3.52,29.8,0.2,0.4,44.6,13,17
83,0,0,0,17,713,12,28.4,66.6,37,0,87,12.9,2,0,5,43,14,1090,1060,1120,0.0,0.0,3.8,0.0,0.24,0.4,0.0,0.36,3.12,16.2,0.2,0.2,44.4,13,18
84,6,0,0,17,713,12,28.4,66.6,37,0,87,12.9,2,0,5,43,10,1125,1080,1170,0.0,0.0,8.0,0.2,0.64,0.4,0.0,0.76,6.24,32.8,0.6,1.4,44.6,13,8
85,0,0,0,17,713,12,28.4,66.6,37,0,87,12.9,2,0,5,43,11,1145,1140,1150,0.0,0.0,8.0,0.2,0.64,0.4,0.0,0.76,6.24,32.8,0.6,1.4,44.6,13,10
142,1,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,2,1170,1110,1230,0.0,0.0,11.0,0.0,12.2,1.0,0.0,2.0,5.8,65.0,2.0,1.0,45.0,7,5
143,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,10,1365,1360,1370,0.0,0.0,5.5,0.0,6.1,0.5,0.0,1.0,2.9,32.5,1.0,0.5,44.5,7,1
144,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,23,1145,1140,1150,0.0,0.0,3.67,0.0,4.07,0.33,0.0,0.67,1.93,21.67,0.67,0.33,44.33,7,10
145,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,6,1045,1050,1040,0.0,0.0,2.75,0.0,3.05,0.25,0.0,0.5,1.45,16.25,0.5,0.25,44.75,7,19
146,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,21,1230,1150,1310,0.0,0.0,4.8,0.0,2.78,0.6,0.0,0.96,6.0,31.0,0.8,0.2,44.6,7,5
147,1,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,13,1095,1125,1065,0.0,0.0,3.8,0.0,0.5,0.4,0.0,0.74,6.4,20.8,0.4,0.2,44.4,7,15
148,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,3,1100,1125,1080,0.0,0.0,6.8,0.0,1.66,0.8,0.0,1.28,10.16,38.8,0.8,0.2,44.8,7,17
149,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,24,1160,1140,1180,0.0,0.0,6.8,0.0,1.66,0.8,0.0,1.28,10.16,38.8,0.8,0.2,44.8,7,4
150,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,28,1100,1125,1080,0.0,0.0,6.8,0.0,1.66,0.8,0.0,1.28,10.16,38.8,0.8,0.2,44.4,7,15
151,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,12,1090,1060,1120,0.0,0.0,4.2,0.0,1.32,0.4,0.0,0.72,5.32,20.8,0.4,0.2,44.4,7,18
152,8,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,11,1055,1050,1060,0.0,0.4,8.8,0.2,2.06,0.4,0.0,1.16,8.28,36.0,1.2,1.6,44.4,7,11
153,1,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,20,1065,1050,1080,0.0,0.4,8.2,0.2,3.74,0.4,0.0,1.46,7.56,35.8,3.4,1.8,44.0,7,17
154,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,27,1355,1350,1360,0.0,0.4,8.2,0.2,3.74,0.4,0.0,1.46,7.56,35.8,3.4,1.8,44.0,7,1
155,1,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,19,1285,1220,1350,0.0,0.4,11.6,0.2,3.92,0.8,0.0,1.8,10.84,53.8,3.4,2.0,44.0,7,4
156,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,22,1100,1085,1115,0.0,0.4,11.6,0.2,3.92,0.8,0.0,1.8,10.84,53.8,3.4,2.0,44.0,7,14
157,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,15,1190,1150,1230,0.0,0.0,5.8,0.0,3.02,0.8,0.0,1.18,6.32,35.8,2.6,0.4,44.0,7,8
158,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,8,1100,1055,1150,0.0,0.0,3.4,0.0,0.18,0.4,0.0,0.34,3.28,18.0,0.0,0.2,44.2,7,13
159,1,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,18,1100,1055,1150,0.0,0.0,6.0,0.0,1.1,0.8,0.0,0.7,5.92,36.0,0.0,0.4,44.2,7,10
160,2,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,14,1105,1050,1160,0.0,0.0,5.0,0.0,1.18,0.6,0.0,0.68,4.72,33.8,0.8,0.6,44.2,7,6
161,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,25,1055,1020,1090,0.0,0.0,5.0,0.0,1.18,0.6,0.0,0.68,4.72,33.8,0.8,0.6,44.2,7,18
162,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,9,1030,1045,1020,0.0,0.0,5.0,0.0,1.18,0.6,0.0,0.68,4.72,33.8,0.8,0.6,44.2,7,20
163,12,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,1,1100,1105,1100,0.2,0.6,13.0,0.2,7.92,0.6,0.0,2.32,13.2,51.8,2.0,3.0,44.2,7,14
164,1,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,5,1210,1180,1240,0.2,0.6,11.4,0.2,7.06,0.2,0.0,2.04,11.2,34.8,2.0,3.0,44.6,7,9
165,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,7,1100,1120,1085,0.2,0.6,9.0,0.2,6.8,0.0,0.0,1.72,9.12,19.0,1.2,2.6,44.8,7,16
166,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,17,1240,1210,1270,0.2,0.6,9.0,0.2,6.8,0.0,0.0,1.72,9.12,19.0,1.2,2.6,44.8,7,3
167,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,26,1175,1180,1170,0.2,0.6,9.0,0.2,6.8,0.0,0.0,1.72,9.12,19.0,1.2,2.6,44.8,7,11
168,0,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,16,1100,1130,1075,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.08,0.64,1.0,0.0,0.2,44.6,7,12
169,1,0,1,30,972,16,93.3,234.4,33,5,203,36.2,2,0,4,44,4,1350,1370,1330,0.0,0.0,3.0,0.0,0.32,0.6,0.0,0.58,5.44,18.0,0.0,0.2,44.6,7,2
170,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,5,1100,1055,1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,12
171,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,17,1040,1020,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,20
172,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,18,1100,1085,1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,14
173,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,13,1105,1050,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,6
174,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,2,1100,1055,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,10
175,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,9,1365,1370,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,2
176,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,14,1210,1180,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,9
177,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,25,1355,1350,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,1
178,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,22,1240,1210,1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,3
179,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,16,1095,1125,1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,15
180,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,12,1365,1360,1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,1
181,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,7,1055,1050,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,11
182,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,3,1090,1060,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,18
183,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,11,1170,1110,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,5
184,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,8,1045,1050,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,19
185,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,21,1175,1180,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,11
186,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,23,1100,1105,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,14
187,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,1,1370,1350,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,3
188,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,10,1100,1055,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,13
189,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,4,1100,1125,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,17
190,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,6,1285,1220,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,4
191,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,20,1055,1020,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,18
192,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,19,1100,1120,1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,16
193,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,24,1070,1080,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,16
194,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,15,1125,1130,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,7
195,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,27,1100,1110,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,13
196,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,28,1280,1210,1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8,6
253,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,11,1355,1350,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,12,1
254,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,6,1100,1070,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,12,9
255,2,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,22,1100,1055,1150,0.0,0.0,3.33,0.0,0.9,0.33,0.0,0.53,3.87,30.0,0.67,0.67,44.0,12,10
256,2,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,23,1100,1125,1080,0.0,0.0,5.75,0.0,1.85,0.5,0.0,0.75,5.15,45.0,0.5,1.0,44.0,12,17
257,1,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,12,1280,1210,1355,0.0,0.0,5.2,0.0,1.5,0.4,0.0,0.66,4.76,40.4,0.4,1.0,44.0,12,6
258,6,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,16,1125,1130,1120,0.0,0.0,9.6,0.2,1.66,0.4,0.0,0.98,7.72,58.4,0.4,2.2,44.0,12,7
259,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,1,1145,1140,1150,0.0,0.0,9.6,0.2,1.66,0.4,0.0,0.98,7.72,58.4,0.4,2.2,44.2,12,10
260,5,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,27,1045,1050,1040,0.0,0.0,11.4,0.4,1.18,0.2,0.0,0.92,7.6,58.4,0.4,2.8,44.2,12,19
261,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,4,1100,1110,1090,0.0,0.0,8.8,0.4,0.24,0.0,0.0,0.64,5.8,40.4,0.4,2.4,44.2,12,13
262,1,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,25,1105,1050,1160,0.0,0.0,8.8,0.4,0.32,0.4,0.0,0.66,5.4,54.0,0.8,2.4,44.2,12,6
263,6,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,15,1070,1080,1060,0.0,0.0,8.6,0.4,4.76,0.4,0.0,1.46,9.0,54.0,0.8,2.4,44.2,12,16
264,1,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,7,1365,1370,1360,0.0,0.0,9.0,0.4,5.0,0.6,0.0,1.5,9.12,55.4,0.8,2.6,44.0,12,2
265,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,5,1190,1150,1230,0.0,0.0,5.2,0.2,4.94,0.6,0.0,1.24,6.92,37.4,0.4,1.6,44.0,12,8
266,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,2,1240,1210,1270,0.0,0.0,5.2,0.2,4.94,0.6,0.0,1.24,6.92,37.4,0.4,1.6,44.2,12,3
267,5,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,13,1030,1045,1020,0.2,0.0,8.8,0.2,9.26,0.4,0.0,2.14,12.12,37.4,0.0,2.4,44.2,12,20
268,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,28,1090,1060,1120,0.2,0.0,6.2,0.0,9.98,1.0,0.0,1.84,8.52,33.4,0.0,1.2,44.2,12,18
269,2,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,26,1365,1360,1370,0.2,0.0,7.8,0.0,10.08,1.0,0.0,2.18,11.08,50.0,0.8,1.4,44.2,12,1
270,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,3,1230,1150,1310,0.2,0.0,7.8,0.0,10.08,1.0,0.0,2.18,11.08,50.0,0.8,1.4,44.2,12,5
271,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,9,1100,1105,1100,0.2,0.0,7.8,0.0,10.08,1.0,0.0,2.18,11.08,50.0,0.8,1.4,44.0,12,14
272,1,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,10,1050,1050,1050,0.0,0.0,4.2,0.0,5.66,0.8,0.0,1.24,6.04,33.0,0.8,0.6,44.0,12,19
273,4,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,18,1065,1050,1080,0.2,0.0,8.6,0.0,7.54,0.6,0.0,1.98,11.44,37.0,0.8,1.4,44.0,12,17
274,6,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,19,1175,1180,1170,0.2,0.0,11.4,0.2,7.38,0.4,0.0,1.82,10.72,37.0,0.0,2.2,44.0,12,11
275,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,24,1055,1050,1060,0.2,0.0,12.0,0.2,7.6,1.0,0.0,1.86,10.88,53.8,0.0,2.2,44.0,12,11
276,1,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,20,1170,1110,1230,0.2,0.0,14.0,0.2,10.66,1.6,0.0,2.34,12.52,70.0,0.0,2.4,44.0,12,5
277,1,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,14,1285,1220,1350,0.2,0.0,15.4,0.2,11.56,2.0,0.0,2.62,14.36,87.0,0.0,2.4,44.0,12,4
278,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,28,1040,1020,1060,0.0,0.0,11.2,0.2,8.92,2.0,0.0,1.82,7.92,83.6,1.2,1.6,44.0,12,20
279,1,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,8,1095,1125,1065,0.0,0.0,9.0,0.0,13.4,2.6,0.0,2.42,9.04,82.6,1.6,0.6,44.0,12,15
280,0,0,3,50,1507,26,189.2,242.4,20,0,249,45.3,4,0,4,44,21,1370,1350,1390,0.0,0.0,8.4,0.0,13.18,2.0,0.0,2.38,8.88,65.8,1.6,0.6,44.0,12,3
281,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,5,1125,1130,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,9,7
282,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,22,1055,1020,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9,18
283,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,12,1040,1020,1060,0.0,0.0,2.67,0.0,1.6,0.33,0.0,0.6,2.93,30.0,1.33,0.0,43.0,9,20
284,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,23,1100,1120,1085,0.0,0.0,2.0,0.0,1.2,0.25,0.0,0.45,2.2,22.5,1.0,0.0,42.75,9,16
285,1,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,3,1145,1140,1150,0.0,0.0,4.4,0.0,2.28,0.8,0.0,0.82,5.08,36.0,0.8,0.2,43.0,9,10
286,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,21,1100,1105,1100,0.0,0.0,4.0,0.0,2.7,0.8,0.0,0.9,5.4,39.6,0.8,0.2,42.6,9,14
287,2,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,6,1100,1130,1075,0.0,0.0,7.2,0.0,2.78,1.0,0.0,1.46,9.28,57.6,2.4,0.6,43.0,9,12
288,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,16,1050,1050,1050,0.0,0.0,5.6,0.0,1.82,0.8,0.0,1.1,7.52,39.6,1.6,0.6,43.0,9,19
289,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,9,1355,1350,1360,0.0,0.0,5.6,0.0,1.82,0.8,0.0,1.1,7.52,39.6,1.6,0.6,43.2,9,1
290,1,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,27,1055,1050,1060,0.0,0.0,6.2,0.0,3.4,0.8,0.0,1.64,9.48,39.6,3.4,0.6,42.8,9,11
291,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,15,1100,1055,1150,0.0,0.0,6.6,0.0,2.98,0.8,0.0,1.56,9.16,36.0,3.4,0.6,43.0,9,13
292,-1,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,7,1160,1140,1180,0.0,0.0,6.0,0.0,3.2,1.8,0.0,1.5,10.04,36.0,1.8,0.0,43.0,9,4
293,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,18,1070,1080,1060,0.0,0.0,6.0,0.0,3.2,1.8,0.0,1.5,10.04,36.0,1.8,0.0,42.8,9,16
294,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,8,1370,1350,1390,0.0,0.0,6.0,0.0,3.2,1.8,0.0,1.5,10.04,36.0,1.8,0.0,43.0,9,3
295,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,1,1090,1060,1120,0.0,0.0,2.6,0.0,0.3,1.2,0.0,0.5,4.76,18.0,0.0,-0.2,43.6,9,18
296,6,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,20,1100,1055,1150,0.0,0.0,8.0,0.2,1.06,1.2,0.0,1.0,8.12,32.6,0.8,1.0,43.4,9,10
297,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,4,1280,1210,1355,0.0,0.0,5.4,0.2,0.76,0.0,0.0,0.5,3.36,14.6,0.8,1.2,43.4,9,6
298,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,28,1100,1125,1080,0.0,0.0,5.4,0.2,0.76,0.0,0.0,0.5,3.36,14.6,0.8,1.2,43.4,9,17
299,1,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,2,1100,1085,1115,0.0,0.0,9.4,0.2,0.86,0.2,0.0,1.0,8.16,32.6,0.8,1.4,43.6,9,14
300,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,17,1350,1370,1330,0.0,0.0,9.4,0.2,0.86,0.2,0.0,1.0,8.16,32.6,0.8,1.4,43.2,9,2
301,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,14,1125,1080,1170,0.0,0.0,4.0,0.0,0.1,0.2,0.0,0.5,4.8,18.0,0.0,0.2,43.4,9,8
302,1,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,25,1030,1045,1020,0.0,0.0,6.2,0.0,5.34,0.2,0.0,1.2,6.52,27.0,0.0,0.4,43.0,9,20
303,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,11,1095,1125,1065,0.0,0.0,6.2,0.0,5.34,0.2,0.0,1.2,6.52,27.0,0.0,0.4,43.2,9,15
304,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,13,1065,1050,1080,0.0,0.0,2.2,0.0,5.24,0.0,0.0,0.7,1.72,9.0,0.0,0.2,42.8,9,17
305,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,19,1230,1150,1310,0.0,0.0,2.2,0.0,5.24,0.0,0.0,0.7,1.72,9.0,0.0,0.2,42.6,9,5
306,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,26,1100,1125,1080,0.0,0.0,2.2,0.0,5.24,0.0,0.0,0.7,1.72,9.0,0.0,0.2,42.4,9,15
307,0,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,24,1170,1110,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,9,5
308,2,0,0,13,766,16,73.2,162.0,32,0,142,26.9,1,0,2,42,10,1175,1180,1170,0.0,0.0,3.6,0.0,2.56,0.2,0.0,0.72,3.2,18.0,1.4,0.4,42.4,9,11
366,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,5,1055,1050,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18,11
367,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,29,1100,1125,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18,17
368,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,14,1100,1110,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18,13
369,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,19,1030,1045,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18,20
370,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,23,1105,1050,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18,6
371,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,7,1050,1050,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18,19
372,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,40,24,1040,1020,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18,20
